Freq,time,motorpath,angle
9.00, 215.36, 29, 3.10
9.00, 215.38, -21, 3.08
9.00, 215.41, -70, 3.06
9.00, 215.44, -117, 3.05
9.00, 215.47, -156, 3.04
9.00, 215.50, -184, 3.04
9.00, 215.53, -199, 3.04
9.00, 215.56, -198, 3.05
9.00, 215.59, -184, 3.06
9.00, 215.62, -156, 3.07
9.00, 215.65, -116, 3.09
9.00, 215.69, -67, 3.12
9.00, 215.71, -18, 3.14
9.00, 215.74, 34, 3.16
9.00, 215.77, 84, 3.17
9.00, 215.80, 125, 3.19
9.00, 215.83, 162, 3.20
9.00, 215.86, 187, 3.20
9.00, 215.89, 198, 3.20
9.00, 215.91, 197, 3.19
9.00, 215.94, 182, 3.18
9.00, 215.97, 155, 3.16
9.00, 216.00, 117, 3.14
9.00, 216.03, 70, 3.12
9.00, 216.06, 22, 3.10
9.00, 216.09, -30, 3.08
9.00, 216.12, -80, 3.06
9.00, 216.15, -123, 3.05
9.00, 216.18, -162, 3.04
9.00, 216.21, -187, 3.04
9.00, 216.24, -200, 3.05
9.00, 216.27, -197, 3.05
9.00, 216.30, -180, 3.07
9.00, 216.33, -150, 3.08
9.00, 216.36, -109, 3.10
9.00, 216.39, -60, 3.12
9.00, 216.42, -7, 3.14
9.00, 216.44, 41, 3.16
9.00, 216.47, 88, 3.18
9.00, 216.50, 132, 3.19
9.00, 216.53, 165, 3.20
9.00, 216.56, 189, 3.20
9.00, 216.59, 199, 3.19
9.00, 216.62, 196, 3.18
9.00, 216.65, 179, 3.17
9.00, 216.68, 150, 3.15
9.00, 216.71, 110, 3.13
9.00, 216.73, 65, 3.11
9.00, 216.76, 14, 3.10
9.00, 216.79, -36, 3.08
9.00, 216.82, -86, 3.06
9.00, 216.85, -130, 3.05
9.00, 216.88, -166, 3.04
9.00, 216.91, -190, 3.04
9.00, 216.94, -200, 3.05
9.00, 216.97, -196, 3.06
9.00, 217.00, -178, 3.07
9.00, 217.03, -145, 3.09
9.00, 217.06, -103, 3.11
9.00, 217.09, -52, 3.13
9.00, 217.12, -2, 3.15
9.00, 217.15, 49, 3.17
9.00, 217.18, 96, 3.18
9.00, 217.20, 135, 3.19
9.00, 217.23, 170, 3.20
9.00, 217.26, 191, 3.20
9.00, 217.29, 199, 3.19
9.00, 217.32, 194, 3.18
9.00, 217.35, 175, 3.16
9.00, 217.38, 146, 3.15
9.00, 217.41, 105, 3.13
9.00, 217.44, 56, 3.10
9.00, 217.46, 9, 3.09
9.00, 217.49, -42, 3.07
9.00, 217.52, -91, 3.06
9.00, 217.55, -134, 3.04
9.00, 217.58, -169, 3.04
9.00, 217.61, -191, 3.04
9.00, 217.64, -200, 3.05
9.00, 217.67, -195, 3.06
9.00, 217.70, -174, 3.07
9.00, 217.73, -142, 3.09
9.00, 217.76, -99, 3.11
9.00, 217.79, -51, 3.13
9.00, 217.82, 3, 3.15
9.00, 217.85, 49, 3.17
9.00, 217.87, 96, 3.18
9.00, 217.90, 138, 3.20
9.00, 217.93, 170, 3.20
9.00, 217.96, 191, 3.20
9.00, 217.99, 199, 3.20
9.00, 218.02, 194, 3.18
9.00, 218.05, 175, 3.17
9.00, 218.08, 145, 3.15
9.00, 218.11, 104, 3.13
9.00, 218.13, 57, 3.11
9.00, 218.16, 5, 3.09
9.00, 218.19, -41, 3.07
9.00, 218.22, -92, 3.05
9.00, 218.25, -135, 3.04
9.00, 218.28, -169, 3.04
9.00, 218.31, -192, 3.04
9.00, 218.34, -200, 3.04
9.00, 218.37, -194, 3.05
9.00, 218.40, -174, 3.07
9.00, 218.43, -141, 3.08
9.00, 218.46, -97, 3.10
9.00, 218.49, -49, 3.13
9.00, 218.52, 3, 3.15
9.00, 218.55, 52, 3.17
9.00, 218.57, 97, 3.18
9.00, 218.60, 138, 3.20
9.00, 218.63, 171, 3.20
9.00, 218.66, 191, 3.21
9.00, 218.69, 199, 3.20
9.00, 218.72, 194, 3.19
9.00, 218.75, 174, 3.17
9.00, 218.77, 143, 3.15
9.00, 218.80, 103, 3.13
9.00, 218.83, 55, 3.11
9.00, 218.86, 5, 3.09
9.00, 218.89, -45, 3.07
9.00, 218.92, -92, 3.06
9.00, 218.95, -136, 3.05
9.00, 218.98, -170, 3.04
9.00, 219.01, -192, 3.04
9.00, 219.04, -200, 3.04
9.00, 219.07, -194, 3.05
9.00, 219.10, -173, 3.07
9.00, 219.13, -141, 3.08
9.00, 219.16, -96, 3.10
9.00, 219.19, -47, 3.13
9.00, 219.22, 4, 3.14
9.00, 219.24, 52, 3.16
9.00, 219.27, 99, 3.18
9.00, 219.30, 139, 3.19
9.00, 219.33, 171, 3.20
9.00, 219.36, 192, 3.20
9.00, 219.39, 199, 3.19
9.00, 219.42, 193, 3.18
9.00, 219.45, 174, 3.17
9.00, 219.47, 144, 3.15
9.00, 219.50, 101, 3.13
9.00, 219.53, 54, 3.11
9.00, 219.56, 4, 3.09
9.00, 219.59, -44, 3.07
9.00, 219.62, -95, 3.06
9.00, 219.65, -136, 3.05
9.00, 219.68, -171, 3.04
9.00, 219.71, -193, 3.04
9.00, 219.74, -200, 3.05
9.00, 219.77, -194, 3.06
9.00, 219.80, -173, 3.07
9.00, 219.83, -138, 3.09
9.00, 219.86, -96, 3.11
9.00, 219.89, -46, 3.13
9.00, 219.91, 6, 3.15
9.00, 219.94, 54, 3.17
9.00, 219.97, 100, 3.18
9.00, 220.00, 141, 3.19
9.00, 220.03, 173, 3.20
9.00, 220.06, 193, 3.20
9.00, 220.09, 199, 3.19
9.00, 220.12, 193, 3.18
9.00, 220.15, 172, 3.16
9.00, 220.17, 140, 3.14
9.00, 220.20, 99, 3.12
9.00, 220.23, 52, 3.11
9.00, 220.26, 2, 3.09
9.00, 220.29, -46, 3.07
9.00, 220.32, -95, 3.06
9.00, 220.35, -138, 3.05
9.00, 220.38, -172, 3.04
9.00, 220.40, -193, 3.04
9.00, 220.44, -200, 3.05
9.00, 220.47, -193, 3.06
9.00, 220.50, -172, 3.08
9.00, 220.52, -139, 3.09
9.00, 220.56, -93, 3.11
9.00, 220.58, -46, 3.13
9.00, 220.61, 7, 3.15
9.00, 220.64, 55, 3.17
9.00, 220.67, 100, 3.18
9.00, 220.70, 142, 3.20
9.00, 220.73, 174, 3.20
9.00, 220.76, 193, 3.20
9.00, 220.79, 199, 3.19
9.00, 220.82, 192, 3.18
9.00, 220.84, 171, 3.16
9.00, 220.87, 140, 3.14
9.00, 220.90, 97, 3.12
9.00, 220.93, 51, 3.10
9.00, 220.96, 1, 3.09
9.00, 220.99, -47, 3.07
9.00, 221.02, -98, 3.06
9.00, 221.04, -138, 3.04
9.00, 221.07, -173, 3.04
9.00, 221.10, -194, 3.04
9.00, 221.13, -200, 3.05
9.00, 221.16, -193, 3.06
9.00, 221.19, -171, 3.08
9.00, 221.22, -137, 3.09
9.00, 221.25, -94, 3.12
9.00, 221.28, -43, 3.13
9.00, 221.31, 9, 3.15
9.00, 221.34, 57, 3.17
9.00, 221.37, 103, 3.19
9.00, 221.40, 142, 3.20
9.00, 221.43, 174, 3.20
9.00, 221.46, 193, 3.20
9.00, 221.49, 199, 3.19
9.00, 221.51, 192, 3.18
9.00, 221.54, 170, 3.16
9.00, 221.57, 138, 3.14
9.00, 221.60, 97, 3.12
9.00, 221.63, 49, 3.10
9.00, 221.66, -1, 3.08
9.00, 221.69, -51, 3.07
9.00, 221.71, -99, 3.05
9.00, 221.74, -142, 3.04
9.00, 221.77, -174, 3.04
9.00, 221.80, -194, 3.04
9.00, 221.83, -200, 3.05
9.00, 221.86, -192, 3.06
9.00, 221.89, -170, 3.08
9.00, 221.92, -135, 3.09
9.00, 221.96, -89, 3.12
9.00, 221.98, -41, 3.14
9.00, 222.01, 12, 3.16
9.00, 222.04, 62, 3.17
9.00, 222.07, 106, 3.19
9.00, 222.10, 147, 3.20
9.00, 222.13, 177, 3.20
9.00, 222.16, 195, 3.20
9.00, 222.19, 199, 3.19
9.00, 222.22, 190, 3.18
9.00, 222.24, 169, 3.16
9.00, 222.27, 134, 3.14
9.00, 222.30, 91, 3.12
9.00, 222.33, 46, 3.10
9.00, 222.36, -6, 3.08
9.00, 222.39, -56, 3.06
9.00, 222.41, -103, 3.05
9.00, 222.45, -145, 3.04
9.00, 222.48, -178, 3.04
9.00, 222.51, -196, 3.04
9.00, 222.54, -200, 3.05
9.00, 222.57, -190, 3.06
9.00, 222.60, -166, 3.07
9.00, 222.63, -130, 3.09
9.00, 222.66, -84, 3.11
9.00, 222.69, -33, 3.14
9.00, 222.71, 17, 3.16
9.00, 222.74, 68, 3.18
9.00, 222.77, 113, 3.19
9.00, 222.80, 150, 3.20
9.00, 222.83, 180, 3.20
9.00, 222.86, 196, 3.20
9.00, 222.89, 199, 3.19
9.00, 222.92, 188, 3.18
9.00, 222.95, 164, 3.16
9.00, 222.97, 130, 3.14
9.00, 223.00, 85, 3.12
9.00, 223.03, 37, 3.10
9.00, 223.06, -11, 3.08
9.00, 223.09, -64, 3.06
9.00, 223.12, -111, 3.05
9.00, 223.15, -153, 3.04
9.00, 223.18, -181, 3.04
9.00, 223.21, -198, 3.04
9.00, 223.24, -199, 3.04
9.00, 223.27, -187, 3.06
9.00, 223.30, -161, 3.07
9.00, 223.33, -123, 3.09
9.00, 223.36, -75, 3.11
9.00, 223.39, -26, 3.14
9.00, 223.42, 28, 3.16
9.00, 223.45, 76, 3.18
9.00, 223.47, 120, 3.19
9.00, 223.50, 157, 3.20
9.00, 223.53, 184, 3.20
9.00, 223.56, 198, 3.20
9.00, 223.59, 198, 3.20
9.00, 223.62, 184, 3.18
9.00, 223.65, 160, 3.16
9.00, 223.68, 122, 3.14
9.00, 223.71, 77, 3.12
9.00, 223.73, 30, 3.10
9.00, 223.76, -22, 3.08
9.00, 223.79, -72, 3.06
9.00, 223.82, -118, 3.05
9.00, 223.85, -157, 3.04
9.00, 223.88, -185, 3.04
9.00, 223.91, -199, 3.04
9.00, 223.94, -198, 3.05
9.00, 223.97, -183, 3.06
9.00, 224.00, -154, 3.08
9.00, 224.03, -116, 3.09
9.00, 224.06, -68, 3.12
9.00, 224.09, -15, 3.14
9.00, 224.12, 35, 3.16
9.00, 224.15, 84, 3.18
9.00, 224.18, 127, 3.19
9.00, 224.21, 162, 3.20
9.00, 224.24, 187, 3.20
9.00, 224.26, 199, 3.20
9.00, 224.29, 197, 3.19
9.00, 224.32, 182, 3.18
9.00, 224.35, 153, 3.16
9.00, 224.38, 116, 3.14
9.00, 224.41, 69, 3.12
9.00, 224.44, 20, 3.10
9.00, 224.47, -29, 3.08
9.00, 224.50, -80, 3.06
9.00, 224.52, -125, 3.05
9.00, 224.55, -163, 3.04
9.00, 224.58, -188, 3.04
9.00, 224.62, -200, 3.04
9.00, 224.65, -197, 3.05
9.00, 224.68, -180, 3.06
9.00, 224.71, -150, 3.08
9.00, 224.74, -107, 3.10
9.00, 224.77, -60, 3.12
9.00, 224.79, -8, 3.14
9.00, 224.82, 43, 3.16
9.00, 224.85, 89, 3.18
9.00, 224.88, 132, 3.19
9.00, 224.91, 166, 3.20
9.00, 224.94, 189, 3.20
9.00, 224.97, 199, 3.20
9.00, 225.00, 196, 3.19
9.00, 225.02, 178, 3.17
9.00, 225.05, 150, 3.16
9.00, 225.08, 109, 3.13
9.00, 225.11, 62, 3.12
9.00, 225.14, 13, 3.09
9.00, 225.17, -37, 3.08
9.00, 225.20, -87, 3.06
9.00, 225.23, -130, 3.05
9.00, 225.26, -166, 3.04
9.00, 225.29, -191, 3.04
9.00, 225.32, -200, 3.04
9.00, 225.35, -195, 3.05
9.00, 225.38, -177, 3.07
9.00, 225.41, -144, 3.08
9.00, 225.44, -103, 3.10
9.00, 225.47, -51, 3.12
9.00, 225.50, 0, 3.14
9.00, 225.52, 47, 3.16
9.00, 225.55, 95, 3.18
9.00, 225.58, 136, 3.19
9.00, 225.61, 169, 3.20
9.00, 225.64, 191, 3.20
9.00, 225.67, 199, 3.20
9.00, 225.70, 194, 3.19
9.00, 225.73, 176, 3.17
9.00, 225.76, 145, 3.15
9.00, 225.78, 106, 3.13
9.00, 225.81, 57, 3.11
9.00, 225.84, 8, 3.09
9.00, 225.87, -41, 3.07
9.00, 225.90, -90, 3.06
9.00, 225.93, -133, 3.05
9.00, 225.96, -168, 3.04
9.00, 225.99, -191, 3.04
9.00, 226.02, -200, 3.04
9.00, 226.05, -195, 3.06
9.00, 226.08, -175, 3.07
9.00, 226.11, -142, 3.08
9.00, 226.14, -98, 3.11
9.00, 226.17, -52, 3.12
9.00, 226.20, 0, 3.15
9.00, 226.22, 50, 3.16
9.00, 226.25, 95, 3.18
9.00, 226.28, 137, 3.19
9.00, 226.31, 170, 3.20
9.00, 226.34, 191, 3.20
9.00, 226.37, 199, 3.20
9.00, 226.40, 194, 3.18
9.00, 226.42, 176, 3.17
9.00, 226.45, 145, 3.15
9.00, 226.48, 103, 3.13
9.00, 226.51, 58, 3.11
9.00, 226.54, 6, 3.09
9.00, 226.57, -42, 3.07
9.00, 226.60, -90, 3.06
9.00, 226.63, -134, 3.04
9.00, 226.66, -169, 3.04
9.00, 226.69, -192, 3.04
9.00, 226.72, -200, 3.04
9.00, 226.75, -194, 3.05
9.00, 226.78, -174, 3.07
9.00, 226.81, -141, 3.09
9.00, 226.84, -98, 3.11
9.00, 226.87, -48, 3.13
9.00, 226.89, 2, 3.15
9.00, 226.92, 50, 3.17
9.00, 226.95, 98, 3.18
9.00, 226.98, 137, 3.20
9.00, 227.01, 171, 3.20
9.00, 227.04, 192, 3.20
9.00, 227.07, 199, 3.20
9.00, 227.09, 194, 3.19
9.00, 227.12, 175, 3.17
9.00, 227.15, 144, 3.15
9.00, 227.18, 104, 3.13
9.00, 227.21, 54, 3.11
9.00, 227.24, 6, 3.09
9.00, 227.27, -44, 3.07
9.00, 227.30, -93, 3.06
9.00, 227.32, -134, 3.04
9.00, 227.35, -170, 3.04
9.00, 227.38, -192, 3.04
9.00, 227.41, -200, 3.04
9.00, 227.44, -194, 3.05
9.00, 227.48, -173, 3.07
9.00, 227.51, -140, 3.09
9.00, 227.54, -97, 3.11
9.00, 227.56, -49, 3.13
9.00, 227.59, 3, 3.15
9.00, 227.62, 51, 3.17
9.00, 227.65, 98, 3.19
9.00, 227.68, 139, 3.20
9.00, 227.71, 171, 3.21
9.00, 227.74, 192, 3.21
9.00, 227.76, 199, 3.20
9.00, 227.79, 194, 3.19
9.00, 227.82, 174, 3.17
9.00, 227.85, 143, 3.15
9.00, 227.88, 102, 3.13
9.00, 227.91, 55, 3.11
9.00, 227.94, 3, 3.09
9.00, 227.96, -43, 3.07
9.00, 227.99, -92, 3.06
9.00, 228.02, -136, 3.04
9.00, 228.05, -170, 3.04
9.00, 228.08, -192, 3.04
9.00, 228.11, -200, 3.04
9.00, 228.14, -194, 3.05
9.00, 228.17, -173, 3.07
9.00, 228.20, -139, 3.09
9.00, 228.23, -96, 3.11
9.00, 228.26, -47, 3.13
9.00, 228.29, 5, 3.15
9.00, 228.32, 53, 3.17
9.00, 228.35, 99, 3.18
9.00, 228.38, 139, 3.20
9.00, 228.41, 172, 3.20
9.00, 228.43, 192, 3.20
9.00, 228.46, 199, 3.20
9.00, 228.49, 193, 3.18
9.00, 228.52, 174, 3.17
9.00, 228.55, 142, 3.15
9.00, 228.58, 101, 3.13
9.00, 228.61, 51, 3.11
9.00, 228.64, 3, 3.09
9.00, 228.66, -47, 3.07
9.00, 228.69, -94, 3.06
9.00, 228.72, -136, 3.05
9.00, 228.75, -171, 3.04
9.00, 228.78, -193, 3.04
9.00, 228.81, -200, 3.05
9.00, 228.84, -194, 3.06
9.00, 228.87, -172, 3.07
9.00, 228.90, -139, 3.09
9.00, 228.93, -94, 3.11
9.00, 228.96, -45, 3.13
9.00, 228.99, 5, 3.15
9.00, 229.02, 54, 3.17
9.00, 229.05, 100, 3.18
9.00, 229.08, 142, 3.20
9.00, 229.10, 173, 3.20
9.00, 229.13, 193, 3.20
9.00, 229.16, 199, 3.19
9.00, 229.19, 193, 3.18
9.00, 229.22, 172, 3.17
9.00, 229.25, 140, 3.15
9.00, 229.28, 98, 3.13
9.00, 229.31, 52, 3.11
9.00, 229.34, 0, 3.09
9.00, 229.36, -46, 3.07
9.00, 229.39, -95, 3.06
9.00, 229.42, -139, 3.05
9.00, 229.45, -171, 3.04
9.00, 229.48, -193, 3.04
9.00, 229.51, -200, 3.05
9.00, 229.54, -193, 3.06
9.00, 229.57, -172, 3.07
9.00, 229.60, -137, 3.09
9.00, 229.63, -93, 3.11
9.00, 229.66, -44, 3.13
9.00, 229.69, 8, 3.15
9.00, 229.72, 54, 3.17
9.00, 229.75, 102, 3.18
9.00, 229.77, 143, 3.20
9.00, 229.80, 175, 3.20
9.00, 229.83, 193, 3.20
9.00, 229.86, 199, 3.19
9.00, 229.89, 192, 3.18
9.00, 229.92, 172, 3.16
9.00, 229.95, 139, 3.15
9.00, 229.98, 97, 3.12
9.00, 230.01, 50, 3.10
9.00, 230.03, 0, 3.09
9.00, 230.06, -50, 3.07
9.00, 230.09, -96, 3.06
9.00, 230.12, -138, 3.04
9.00, 230.15, -173, 3.04
9.00, 230.18, -193, 3.04
9.00, 230.21, -200, 3.05
9.00, 230.24, -193, 3.06
9.00, 230.27, -171, 3.07
9.00, 230.30, -137, 3.09
9.00, 230.33, -91, 3.11
9.00, 230.36, -42, 3.13
9.00, 230.39, 8, 3.15
9.00, 230.42, 57, 3.17
9.00, 230.44, 103, 3.19
9.00, 230.47, 144, 3.20
9.00, 230.50, 175, 3.20
9.00, 230.53, 194, 3.20
9.00, 230.56, 199, 3.20
9.00, 230.59, 192, 3.18
9.00, 230.62, 170, 3.16
9.00, 230.65, 139, 3.15
9.00, 230.68, 95, 3.12
9.00, 230.71, 49, 3.10
9.00, 230.73, -1, 3.08
9.00, 230.76, -51, 3.07
9.00, 230.79, -99, 3.05
9.00, 230.82, -141, 3.04
9.00, 230.85, -174, 3.04
9.00, 230.88, -195, 3.04
9.00, 230.91, -200, 3.04
9.00, 230.94, -192, 3.05
9.00, 230.97, -169, 3.07
9.00, 231.00, -133, 3.09
9.00, 231.03, -90, 3.11
9.00, 231.06, -39, 3.13
9.00, 231.09, 13, 3.15
9.00, 231.12, 60, 3.17
9.00, 231.15, 108, 3.19
9.00, 231.17, 147, 3.20
9.00, 231.20, 177, 3.21
9.00, 231.23, 195, 3.21
9.00, 231.26, 199, 3.20
9.00, 231.29, 190, 3.19
9.00, 231.32, 168, 3.17
9.00, 231.35, 134, 3.15
9.00, 231.38, 92, 3.13
9.00, 231.41, 44, 3.10
9.00, 231.43, -7, 3.09
9.00, 231.46, -56, 3.07
9.00, 231.49, -104, 3.05
9.00, 231.52, -146, 3.04
9.00, 231.55, -178, 3.03
9.00, 231.58, -196, 3.04
9.00, 231.61, -200, 3.04
9.00, 231.64, -190, 3.05
9.00, 231.67, -165, 3.07
9.00, 231.70, -129, 3.09
9.00, 231.73, -82, 3.11
9.00, 231.76, -34, 3.13
9.00, 231.79, 20, 3.15
9.00, 231.82, 69, 3.17
9.00, 231.85, 112, 3.19
9.00, 231.88, 152, 3.20
9.00, 231.91, 180, 3.21
9.00, 231.93, 196, 3.20
9.00, 231.96, 199, 3.20
9.00, 231.99, 187, 3.18
9.00, 232.02, 163, 3.17
9.00, 232.05, 130, 3.15
9.00, 232.08, 85, 3.13
9.00, 232.11, 37, 3.11
9.00, 232.14, -13, 3.08
9.00, 232.16, -65, 3.07
9.00, 232.20, -113, 3.05
9.00, 232.22, -152, 3.04
9.00, 232.25, -181, 3.04
9.00, 232.29, -198, 3.04
9.00, 232.31, -200, 3.04
9.00, 232.35, -187, 3.06
9.00, 232.38, -160, 3.07
9.00, 232.41, -121, 3.09
9.00, 232.44, -76, 3.11
9.00, 232.47, -24, 3.14
9.00, 232.49, 28, 3.16
9.00, 232.52, 77, 3.18
9.00, 232.55, 120, 3.19
9.00, 232.58, 157, 3.20
9.00, 232.61, 184, 3.21
9.00, 232.64, 198, 3.21
9.00, 232.67, 198, 3.20
9.00, 232.70, 185, 3.18
9.00, 232.73, 158, 3.16
9.00, 232.75, 122, 3.14
9.00, 232.78, 78, 3.12
9.00, 232.81, 28, 3.10
9.00, 232.84, -22, 3.08
9.00, 232.87, -73, 3.06
9.00, 232.90, -118, 3.05
9.00, 232.93, -158, 3.04
9.00, 232.96, -185, 3.03
9.00, 232.99, -199, 3.04
9.00, 233.02, -198, 3.04
9.00, 233.05, -183, 3.06
9.00, 233.08, -155, 3.07
9.00, 233.11, -115, 3.09
9.00, 233.14, -66, 3.12
9.00, 233.17, -17, 3.14
9.00, 233.20, 37, 3.16
9.00, 233.23, 85, 3.18
9.00, 233.25, 126, 3.20
9.00, 233.28, 163, 3.21
9.00, 233.31, 187, 3.21
9.00, 233.34, 199, 3.21
9.00, 233.37, 197, 3.20
9.00, 233.40, 181, 3.18
9.00, 233.43, 154, 3.16
9.00, 233.46, 114, 3.14
9.00, 233.49, 68, 3.12
9.00, 233.51, 21, 3.10
9.00, 233.54, -31, 3.08
9.00, 233.57, -81, 3.06
9.00, 233.60, -127, 3.05
9.00, 233.63, -163, 3.04
9.00, 233.66, -189, 3.04
9.00, 233.69, -200, 3.04
9.00, 233.72, -197, 3.05
9.00, 233.75, -179, 3.06
9.00, 233.78, -149, 3.08
9.00, 233.81, -108, 3.10
9.00, 233.84, -59, 3.12
9.00, 233.87, -6, 3.14
9.00, 233.90, 44, 3.16
9.00, 233.93, 91, 3.18
9.00, 233.96, 133, 3.19
9.00, 233.98, 167, 3.20
9.00, 234.01, 189, 3.20
9.00, 234.04, 199, 3.20
9.00, 234.07, 195, 3.19
9.00, 234.10, 179, 3.18
9.00, 234.13, 148, 3.16
9.00, 234.16, 109, 3.14
9.00, 234.19, 62, 3.12
9.00, 234.22, 12, 3.10
9.00, 234.24, -38, 3.08
9.00, 234.27, -87, 3.06
9.00, 234.30, -131, 3.05
9.00, 234.33, -168, 3.04
9.00, 234.36, -190, 3.04
9.00, 234.39, -200, 3.04
9.00, 234.42, -195, 3.05
9.00, 234.45, -175, 3.07
9.00, 234.48, -144, 3.08
9.00, 234.51, -102, 3.10
9.00, 234.54, -51, 3.12
9.00, 234.57, -1, 3.14
9.00, 234.60, 51, 3.16
9.00, 234.63, 97, 3.18
9.00, 234.66, 138, 3.19
9.00, 234.69, 170, 3.20
9.00, 234.72, 191, 3.20
9.00, 234.74, 199, 3.20
9.00, 234.77, 194, 3.19
9.00, 234.80, 174, 3.17
9.00, 234.83, 145, 3.15
9.00, 234.86, 103, 3.13
9.00, 234.89, 55, 3.11
9.00, 234.92, 5, 3.09
9.00, 234.95, -43, 3.07
9.00, 234.97, -92, 3.06
9.00, 235.00, -135, 3.05
9.00, 235.03, -169, 3.04
9.00, 235.06, -192, 3.04
9.00, 235.09, -200, 3.04
9.00, 235.12, -194, 3.05
9.00, 235.15, -174, 3.07
9.00, 235.19, -139, 3.08
9.00, 235.21, -98, 3.10
9.00, 235.24, -49, 3.12
9.00, 235.27, 4, 3.15
9.00, 235.30, 50, 3.17
9.00, 235.33, 99, 3.18
9.00, 235.36, 139, 3.20
9.00, 235.38, 171, 3.20
9.00, 235.41, 192, 3.21
9.00, 235.44, 199, 3.20
9.00, 235.47, 194, 3.19
9.00, 235.50, 175, 3.17
9.00, 235.53, 142, 3.15
9.00, 235.56, 103, 3.13
9.00, 235.59, 54, 3.11
9.00, 235.62, 4, 3.09
9.00, 235.64, -43, 3.07
9.00, 235.67, -93, 3.06
9.00, 235.70, -136, 3.04
9.00, 235.73, -170, 3.04
9.00, 235.76, -192, 3.04
9.00, 235.79, -200, 3.04
9.00, 235.82, -194, 3.05
9.00, 235.85, -173, 3.07
9.00, 235.88, -140, 3.08
9.00, 235.91, -96, 3.10
9.00, 235.94, -48, 3.13
9.00, 235.97, 4, 3.15
9.00, 236.00, 54, 3.17
9.00, 236.03, 98, 3.19
9.00, 236.05, 140, 3.20
9.00, 236.08, 172, 3.21
9.00, 236.11, 192, 3.21
9.00, 236.14, 199, 3.20
9.00, 236.17, 193, 3.19
9.00, 236.20, 174, 3.17
9.00, 236.23, 143, 3.15
9.00, 236.26, 100, 3.13
9.00, 236.29, 52, 3.11
9.00, 236.32, 2, 3.09
9.00, 236.34, -46, 3.07
9.00, 236.37, -93, 3.06
9.00, 236.40, -137, 3.04
9.00, 236.43, -171, 3.04
9.00, 236.46, -193, 3.04
9.00, 236.49, -200, 3.04
9.00, 236.52, -193, 3.05
9.00, 236.55, -172, 3.07
9.00, 236.58, -139, 3.08
9.00, 236.61, -95, 3.10
9.00, 236.64, -46, 3.13
9.00, 236.67, 6, 3.15
9.00, 236.70, 53, 3.17
9.00, 236.73, 101, 3.18
9.00, 236.75, 141, 3.20
9.00, 236.78, 174, 3.20
10.00, 236.82, -110, 3.18
10.00, 236.85, -46, 3.18
10.00, 236.88, 5, 3.18
10.00, 236.91, 60, 3.18
10.00, 236.94, 114, 3.17
10.00, 236.97, 156, 3.16
10.00, 237.00, 187, 3.15
10.00, 237.03, 199, 3.13
10.00, 237.06, 193, 3.11
10.00, 237.09, 171, 3.09
10.00, 237.12, 132, 3.07
10.00, 237.15, 82, 3.05
10.00, 237.18, 28, 3.04
10.00, 237.21, -32, 3.03
10.00, 237.24, -89, 3.02
10.00, 237.27, -138, 3.02
10.00, 237.30, -176, 3.02
10.00, 237.33, -197, 3.03
10.00, 237.36, -199, 3.06
10.00, 237.39, -182, 3.08
10.00, 237.42, -147, 3.11
10.00, 237.45, -97, 3.14
10.00, 237.48, -41, 3.17
10.00, 237.51, 19, 3.20
10.00, 237.54, 75, 3.22
10.00, 237.57, 125, 3.24
10.00, 237.60, 165, 3.25
10.00, 237.63, 191, 3.25
10.00, 237.66, 199, 3.24
10.00, 237.69, 190, 3.22
10.00, 237.72, 163, 3.20
10.00, 237.75, 121, 3.17
10.00, 237.78, 67, 3.14
10.00, 237.81, 13, 3.10
10.00, 237.84, -45, 3.08
10.00, 237.87, -102, 3.05
10.00, 237.90, -149, 3.03
10.00, 237.93, -183, 3.02
10.00, 237.97, -199, 3.01
10.00, 238.00, -196, 3.01
10.00, 238.03, -175, 3.02
10.00, 238.06, -135, 3.04
10.00, 238.09, -83, 3.06
10.00, 238.12, -26, 3.09
10.00, 238.15, 34, 3.11
10.00, 238.18, 91, 3.14
10.00, 238.21, 138, 3.17
10.00, 238.24, 173, 3.18
10.00, 238.27, 195, 3.20
10.00, 238.30, 199, 3.21
10.00, 238.33, 184, 3.20
10.00, 238.36, 154, 3.19
10.00, 238.39, 107, 3.18
10.00, 238.42, 55, 3.16
10.00, 238.45, -5, 3.14
10.00, 238.48, -62, 3.12
10.00, 238.51, -115, 3.10
10.00, 238.54, -160, 3.09
10.00, 238.57, -189, 3.07
10.00, 238.60, -200, 3.07
10.00, 238.63, -193, 3.07
10.00, 238.66, -166, 3.07
10.00, 238.70, -123, 3.08
10.00, 238.73, -67, 3.09
10.00, 238.76, -11, 3.11
10.00, 238.79, 51, 3.12
10.00, 238.82, 104, 3.14
10.00, 238.85, 150, 3.14
10.00, 238.88, 182, 3.15
10.00, 238.91, 198, 3.15
10.00, 238.94, 196, 3.15
10.00, 238.97, 177, 3.14
10.00, 239.00, 140, 3.13
10.00, 239.03, 92, 3.12
10.00, 239.06, 38, 3.11
10.00, 239.09, -20, 3.10
10.00, 239.12, -80, 3.08
10.00, 239.15, -129, 3.08
10.00, 239.18, -170, 3.07
10.00, 239.21, -195, 3.08
10.00, 239.24, -200, 3.08
10.00, 239.27, -186, 3.09
10.00, 239.30, -155, 3.10
10.00, 239.33, -107, 3.12
10.00, 239.36, -51, 3.13
10.00, 239.39, 9, 3.15
10.00, 239.42, 64, 3.16
