Freq,time,motorpath,angle
8.50, 	7.06, 	-57, 	3.05
8.50, 	7.08, 	-102, 	3.07
8.50, 	7.11, 	-141, 	3.08
8.50, 	7.14, 	-167, 	3.09
8.50, 	7.16, 	-188, 	3.11
8.50, 	7.19, 	-199, 	3.13
8.50, 	7.22, 	-199, 	3.16
8.50, 	7.25, 	-188, 	3.18
8.50, 	7.28, 	-166, 	3.20
8.50, 	7.30, 	-135, 	3.21
8.50, 	7.33, 	-95, 	3.22
8.50, 	7.36, 	-54, 	3.22
8.50, 	7.39, 	-7, 	3.21
8.50, 	7.42, 	42, 	3.20
8.50, 	7.45, 	90, 	3.19
8.50, 	7.48, 	132, 	3.17
8.50, 	7.50, 	161, 	3.16
8.50, 	7.52, 	177, 	3.14
8.50, 	7.55, 	193, 	3.12
8.50, 	7.57, 	199, 	3.10
8.50, 	7.60, 	195, 	3.08
8.50, 	7.63, 	181, 	3.06
8.50, 	7.65, 	157, 	3.05
8.50, 	7.68, 	125, 	3.04
8.50, 	7.71, 	86, 	3.04
8.50, 	7.73, 	44, 	3.04
8.50, 	7.76, 	1, 	3.04
8.50, 	7.79, 	-45, 	3.05
8.50, 	7.82, 	-90, 	3.06
8.50, 	7.84, 	-131, 	3.07
8.50, 	7.87, 	-160, 	3.08
8.50, 	7.90, 	-182, 	3.11
8.50, 	7.92, 	-197, 	3.13
8.50, 	7.95, 	-200, 	3.15
8.50, 	7.98, 	-192, 	3.18
8.50, 	8.01, 	-173, 	3.20
8.50, 	8.04, 	-145, 	3.21
8.50, 	8.07, 	-107, 	3.22
8.50, 	8.09, 	-64, 	3.22
8.50, 	8.12, 	-19, 	3.22
8.50, 	8.15, 	28, 	3.20
8.50, 	8.18, 	75, 	3.19
8.50, 	8.21, 	118, 	3.18
8.50, 	8.23, 	152, 	3.16
8.50, 	8.25, 	172, 	3.15
8.50, 	8.28, 	190, 	3.13
8.50, 	8.31, 	199, 	3.11
8.50, 	8.33, 	197, 	3.08
8.50, 	8.36, 	185, 	3.06
8.50, 	8.39, 	162, 	3.05
8.50, 	8.41, 	133, 	3.04
8.50, 	8.44, 	95, 	3.03
8.50, 	8.47, 	54, 	3.03
8.50, 	8.49, 	11, 	3.04
8.50, 	8.52, 	-35, 	3.04
8.50, 	8.55, 	-80, 	3.06
8.50, 	8.58, 	-123, 	3.07
8.50, 	8.60, 	-155, 	3.08
8.50, 	8.63, 	-179, 	3.10
8.50, 	8.66, 	-195, 	3.13
8.50, 	8.69, 	-200, 	3.15
8.50, 	8.71, 	-195, 	3.17
8.50, 	8.74, 	-177, 	3.20
8.50, 	8.77, 	-151, 	3.21
8.50, 	8.80, 	-115, 	3.22
8.50, 	8.83, 	-73, 	3.22
8.50, 	8.85, 	-28, 	3.22
8.50, 	8.88, 	19, 	3.21
8.50, 	8.91, 	67, 	3.20
8.50, 	8.94, 	111, 	3.18
8.50, 	8.97, 	147, 	3.17
8.50, 	8.99, 	170, 	3.16
8.50, 	9.01, 	187, 	3.14
8.50, 	9.04, 	198, 	3.11
8.50, 	9.07, 	198, 	3.09
8.50, 	9.09, 	188, 	3.07
8.50, 	9.12, 	167, 	3.05
8.50, 	9.15, 	139, 	3.04
8.50, 	9.18, 	103, 	3.03
8.50, 	9.20, 	60, 	3.03
8.50, 	9.23, 	16, 	3.04
8.50, 	9.26, 	-31, 	3.04
8.50, 	9.29, 	-78, 	3.06
8.50, 	9.32, 	-121, 	3.07
8.50, 	9.34, 	-154, 	3.08
8.50, 	9.36, 	-175, 	3.10
8.50, 	9.39, 	-194, 	3.12
8.50, 	9.42, 	-200, 	3.14
8.50, 	9.45, 	-196, 	3.17
8.50, 	9.48, 	-180, 	3.19
8.50, 	9.51, 	-155, 	3.21
8.50, 	9.53, 	-120, 	3.22
8.50, 	9.56, 	-79, 	3.22
8.50, 	9.59, 	-34, 	3.22
8.50, 	9.62, 	12, 	3.21
8.50, 	9.65, 	60, 	3.20
8.50, 	9.68, 	106, 	3.18
8.50, 	9.70, 	143, 	3.17
8.50, 	9.73, 	168, 	3.16
8.50, 	9.75, 	185, 	3.14
8.50, 	9.78, 	197, 	3.11
8.50, 	9.80, 	199, 	3.09
8.50, 	9.83, 	190, 	3.07
8.50, 	9.86, 	171, 	3.06
8.50, 	9.89, 	143, 	3.04
8.50, 	9.91, 	109, 	3.03
8.50, 	9.94, 	67, 	3.03
8.50, 	9.96, 	25, 	3.03
8.50, 	9.99, 	-21, 	3.04
8.50, 	10.02, 	-69, 	3.05
8.50, 	10.05, 	-112, 	3.07
8.50, 	10.08, 	-147, 	3.08
8.50, 	10.10, 	-175, 	3.10
8.50, 	10.13, 	-194, 	3.12
8.50, 	10.16, 	-200, 	3.15
8.50, 	10.19, 	-195, 	3.17
8.50, 	10.22, 	-178, 	3.19
8.50, 	10.25, 	-149, 	3.21
8.50, 	10.28, 	-112, 	3.22
8.50, 	10.31, 	-68, 	3.22
8.50, 	10.34, 	-22, 	3.22
8.50, 	10.36, 	27, 	3.21
8.50, 	10.40, 	76, 	3.19
8.50, 	10.42, 	120, 	3.18
8.50, 	10.45, 	154, 	3.16
8.50, 	10.47, 	174, 	3.15
8.50, 	10.50, 	192, 	3.12
8.50, 	10.53, 	199, 	3.10
8.50, 	10.56, 	195, 	3.08
8.50, 	10.59, 	179, 	3.06
8.50, 	10.61, 	153, 	3.05
8.50, 	10.64, 	120, 	3.04
8.50, 	10.67, 	78, 	3.03
8.50, 	10.70, 	34, 	3.03
8.50, 	10.72, 	-12, 	3.04
8.50, 	10.75, 	-60, 	3.05
8.50, 	10.78, 	-106, 	3.06
8.50, 	10.81, 	-143, 	3.07
8.50, 	10.84, 	-171, 	3.09
8.50, 	10.87, 	-192, 	3.11
8.50, 	10.90, 	-200, 	3.14
8.50, 	10.93, 	-196, 	3.16
8.50, 	10.96, 	-181, 	3.19
8.50, 	10.98, 	-154, 	3.21
8.50, 	11.01, 	-118, 	3.22
8.50, 	11.04, 	-75, 	3.22
8.50, 	11.07, 	-29, 	3.22
8.50, 	11.10, 	20, 	3.21
8.50, 	11.13, 	69, 	3.20
8.50, 	11.16, 	116, 	3.18
8.50, 	11.19, 	152, 	3.17
8.50, 	11.21, 	174, 	3.16
8.50, 	11.24, 	190, 	3.13
8.50, 	11.27, 	199, 	3.11
8.50, 	11.29, 	196, 	3.08
8.50, 	11.32, 	182, 	3.06
8.50, 	11.35, 	158, 	3.05
8.50, 	11.38, 	123, 	3.04
8.50, 	11.41, 	84, 	3.03
8.50, 	11.43, 	41, 	3.03
8.50, 	11.46, 	-6, 	3.04
8.50, 	11.49, 	-53, 	3.05
8.50, 	11.52, 	-100, 	3.06
8.50, 	11.55, 	-139, 	3.07
8.50, 	11.57, 	-167, 	3.08
8.50, 	11.60, 	-189, 	3.11
8.50, 	11.63, 	-200, 	3.13
8.50, 	11.66, 	-198, 	3.16
8.50, 	11.69, 	-184, 	3.18
8.50, 	11.72, 	-159, 	3.20
8.50, 	11.75, 	-125, 	3.22
8.50, 	11.78, 	-82, 	3.22
8.50, 	11.81, 	-36, 	3.22
8.50, 	11.83, 	11, 	3.22
8.50, 	11.86, 	59, 	3.20
8.50, 	11.89, 	107, 	3.19
8.50, 	11.92, 	145, 	3.17
8.50, 	11.95, 	170, 	3.16
8.50, 	11.97, 	188, 	3.14
8.50, 	12.00, 	198, 	3.11
8.50, 	12.03, 	198, 	3.09
8.50, 	12.06, 	185, 	3.06
8.50, 	12.08, 	163, 	3.05
8.50, 	12.11, 	130, 	3.04
8.50, 	12.14, 	92, 	3.03
8.50, 	12.17, 	50, 	3.03
8.50, 	12.20, 	2, 	3.03
8.50, 	12.22, 	-46, 	3.04
8.50, 	12.25, 	-94, 	3.06
8.50, 	12.28, 	-136, 	3.07
8.50, 	12.31, 	-165, 	3.08
8.50, 	12.33, 	-185, 	3.10
8.50, 	12.36, 	-198, 	3.13
8.50, 	12.39, 	-200, 	3.15
8.50, 	12.42, 	-189, 	3.18
8.50, 	12.45, 	-166, 	3.20
8.50, 	12.48, 	-135, 	3.21
8.50, 	12.51, 	-94, 	3.22
8.50, 	12.54, 	-48, 	3.22
8.50, 	12.57, 	-1, 	3.22
8.50, 	12.59, 	48, 	3.20
8.50, 	12.63, 	97, 	3.19
8.50, 	12.66, 	139, 	3.18
8.50, 	12.68, 	166, 	3.16
8.50, 	12.70, 	183, 	3.15
8.50, 	12.73, 	197, 	3.12
8.50, 	12.76, 	199, 	3.10
8.50, 	12.79, 	190, 	3.08
8.50, 	12.82, 	171, 	3.06
8.50, 	12.84, 	140, 	3.04
8.50, 	12.87, 	103, 	3.03
8.50, 	12.90, 	61, 	3.03
8.50, 	12.93, 	15, 	3.03
8.50, 	12.96, 	-34, 	3.04
8.50, 	12.98, 	-81, 	3.05
8.50, 	13.02, 	-125, 	3.06
8.50, 	13.04, 	-158, 	3.08
8.50, 	13.07, 	-181, 	3.10
8.50, 	13.10, 	-196, 	3.12
8.50, 	13.13, 	-200, 	3.14
8.50, 	13.15, 	-192, 	3.17
8.50, 	13.18, 	-171, 	3.19
8.50, 	13.21, 	-141, 	3.21
8.50, 	13.24, 	-102, 	3.22
8.50, 	13.27, 	-57, 	3.22
8.50, 	13.30, 	-10, 	3.22
8.50, 	13.33, 	39, 	3.21
8.50, 	13.36, 	89, 	3.19
8.50, 	13.39, 	132, 	3.18
8.50, 	13.42, 	162, 	3.17
8.50, 	13.44, 	180, 	3.15
8.50, 	13.47, 	196, 	3.12
8.50, 	13.49, 	199, 	3.10
8.50, 	13.52, 	192, 	3.08
8.50, 	13.55, 	174, 	3.06
8.50, 	13.58, 	145, 	3.04
8.50, 	13.61, 	109, 	3.03
8.50, 	13.63, 	68, 	3.03
8.50, 	13.66, 	22, 	3.03
8.50, 	13.69, 	-27, 	3.04
8.50, 	13.72, 	-76, 	3.05
8.50, 	13.75, 	-121, 	3.06
8.50, 	13.78, 	-156, 	3.07
8.50, 	13.80, 	-177, 	3.09
8.50, 	13.83, 	-195, 	3.12
8.50, 	13.86, 	-200, 	3.14
8.50, 	13.89, 	-194, 	3.16
8.50, 	13.92, 	-175, 	3.19
8.50, 	13.95, 	-146, 	3.21
8.50, 	13.98, 	-107, 	3.22
8.50, 	14.01, 	-64, 	3.22
8.50, 	14.03, 	-17, 	3.22
8.50, 	14.07, 	34, 	3.21
8.50, 	14.10, 	84, 	3.20
8.50, 	14.13, 	128, 	3.18
8.50, 	14.15, 	161, 	3.17
8.50, 	14.17, 	178, 	3.15
8.50, 	14.20, 	194, 	3.13
8.50, 	14.23, 	199, 	3.10
8.50, 	14.26, 	194, 	3.08
8.50, 	14.29, 	177, 	3.06
8.50, 	14.31, 	150, 	3.05
8.50, 	14.34, 	115, 	3.04
8.50, 	14.37, 	73, 	3.03
8.50, 	14.40, 	29, 	3.03
8.50, 	14.42, 	-19, 	3.04
8.50, 	14.46, 	-68, 	3.05
8.50, 	14.48, 	-112, 	3.06
8.50, 	14.51, 	-148, 	3.07
8.50, 	14.54, 	-175, 	3.09
8.50, 	14.57, 	-193, 	3.11
8.50, 	14.60, 	-200, 	3.14
8.50, 	14.63, 	-195, 	3.16
8.50, 	14.65, 	-178, 	3.18
8.50, 	14.68, 	-151, 	3.20
8.50, 	14.71, 	-113, 	3.22
8.50, 	14.74, 	-70, 	3.22
8.50, 	14.77, 	-24, 	3.22
8.50, 	14.80, 	25, 	3.21
8.50, 	14.83, 	74, 	3.20
8.50, 	14.86, 	120, 	3.18
8.50, 	14.89, 	155, 	3.17
8.50, 	14.91, 	175, 	3.16
8.50, 	14.94, 	192, 	3.13
8.50, 	14.96, 	199, 	3.11
8.50, 	14.99, 	195, 	3.08
8.50, 	15.02, 	180, 	3.06
8.50, 	15.05, 	154, 	3.05
8.50, 	15.08, 	121, 	3.04
8.50, 	15.10, 	80, 	3.03
8.50, 	15.13, 	34, 	3.03
8.50, 	15.16, 	-13, 	3.04
8.50, 	15.19, 	-61, 	3.05
8.50, 	15.22, 	-107, 	3.06
8.50, 	15.25, 	-144, 	3.07
8.50, 	15.27, 	-171, 	3.09
8.50, 	15.30, 	-192, 	3.11
8.50, 	15.33, 	-200, 	3.14
8.50, 	15.36, 	-197, 	3.16
8.50, 	15.39, 	-181, 	3.18
8.50, 	15.42, 	-155, 	3.20
8.50, 	15.45, 	-118, 	3.22
8.50, 	15.48, 	-75, 	3.22
8.50, 	15.51, 	-30, 	3.22
8.50, 	15.53, 	18, 	3.21
8.50, 	15.56, 	67, 	3.20
8.50, 	15.59, 	113, 	3.18
8.50, 	15.62, 	150, 	3.17
8.50, 	15.65, 	173, 	3.16
8.50, 	15.67, 	190, 	3.13
8.50, 	15.70, 	199, 	3.11
8.50, 	15.73, 	196, 	3.08
8.50, 	15.76, 	183, 	3.06
8.50, 	15.78, 	158, 	3.05
8.50, 	15.81, 	125, 	3.04
8.50, 	15.84, 	85, 	3.03
8.50, 	15.87, 	41, 	3.03
8.50, 	15.90, 	-4, 	3.04
8.50, 	15.92, 	-51, 	3.04
8.50, 	15.95, 	-98, 	3.06
8.50, 	15.98, 	-137, 	3.07
8.50, 	16.01, 	-166, 	3.08
8.50, 	16.04, 	-188, 	3.11
8.50, 	16.07, 	-199, 	3.13
8.50, 	16.09, 	-199, 	3.16
8.50, 	16.12, 	-185, 	3.18
8.50, 	16.15, 	-161, 	3.20
8.50, 	16.18, 	-127, 	3.21
8.50, 	16.21, 	-85, 	3.22
8.50, 	16.24, 	-38, 	3.22
8.50, 	16.27, 	9, 	3.21
8.50, 	16.30, 	59, 	3.20
8.50, 	16.33, 	107, 	3.19
8.50, 	16.36, 	145, 	3.17
8.50, 	16.38, 	170, 	3.16
8.50, 	16.40, 	186, 	3.14
8.50, 	16.43, 	198, 	3.12
8.50, 	16.46, 	198, 	3.09
8.50, 	16.49, 	188, 	3.07
8.50, 	16.52, 	165, 	3.05
8.50, 	16.54, 	134, 	3.04
8.50, 	16.57, 	96, 	3.03
8.50, 	16.60, 	53, 	3.03
8.50, 	16.63, 	8, 	3.03
8.50, 	16.65, 	-39, 	3.04
8.50, 	16.68, 	-86, 	3.06
8.50, 	16.71, 	-129, 	3.07
8.50, 	16.74, 	-159, 	3.08
8.50, 	16.77, 	-183, 	3.10
8.50, 	16.80, 	-198, 	3.12
8.50, 	16.83, 	-200, 	3.15
8.50, 	16.85, 	-190, 	3.17
8.50, 	16.88, 	-169, 	3.20
8.50, 	16.91, 	-137, 	3.21
8.50, 	16.94, 	-97, 	3.22
8.50, 	16.97, 	-52, 	3.22
8.50, 	17.00, 	-7, 	3.22
8.50, 	17.03, 	41, 	3.20
8.50, 	17.06, 	89, 	3.19
8.50, 	17.08, 	130, 	3.18
8.50, 	17.11, 	160, 	3.17
8.50, 	17.14, 	181, 	3.15
8.50, 	17.16, 	196, 	3.12
8.50, 	17.19, 	199, 	3.09
8.50, 	17.22, 	191, 	3.07
8.50, 	17.25, 	173, 	3.05
8.50, 	17.28, 	144, 	3.04
8.50, 	17.30, 	106, 	3.03
8.50, 	17.33, 	65, 	3.03
8.50, 	17.36, 	20, 	3.03
8.50, 	17.39, 	-27, 	3.04
8.50, 	17.42, 	-75, 	3.05
8.50, 	17.45, 	-119, 	3.06
8.50, 	17.47, 	-153, 	3.08
8.50, 	17.50, 	-178, 	3.10
8.50, 	17.53, 	-196, 	3.12
8.50, 	17.56, 	-200, 	3.15
8.50, 	17.59, 	-193, 	3.17
8.50, 	17.62, 	-174, 	3.19
8.50, 	17.65, 	-144, 	3.21
8.50, 	17.67, 	-107, 	3.22
8.50, 	17.71, 	-60, 	3.22
8.50, 	17.73, 	-12, 	3.22
8.50, 	17.76, 	37, 	3.21
8.50, 	17.79, 	87, 	3.19
8.50, 	17.83, 	131, 	3.18
8.50, 	17.85, 	162, 	3.17
8.50, 	17.87, 	179, 	3.15
8.50, 	17.90, 	194, 	3.12
8.50, 	17.93, 	199, 	3.10
8.50, 	17.96, 	193, 	3.08
8.50, 	17.98, 	176, 	3.06
8.50, 	18.01, 	149, 	3.05
8.50, 	18.04, 	112, 	3.04
8.50, 	18.07, 	72, 	3.03
8.50, 	18.09, 	27, 	3.03
8.50, 	18.12, 	-22, 	3.04
8.50, 	18.15, 	-70, 	3.05
8.50, 	18.18, 	-116, 	3.06
8.50, 	18.21, 	-153, 	3.07
8.50, 	18.24, 	-176, 	3.09
8.50, 	18.27, 	-194, 	3.11
8.50, 	18.29, 	-200, 	3.14
8.50, 	18.32, 	-195, 	3.16
8.50, 	18.35, 	-178, 	3.18
8.50, 	18.38, 	-148, 	3.20
8.50, 	18.41, 	-113, 	3.22
8.50, 	18.44, 	-67, 	3.22
8.50, 	18.47, 	-19, 	3.22
8.50, 	18.50, 	30, 	3.21
8.50, 	18.53, 	79, 	3.20
8.50, 	18.56, 	124, 	3.18
8.50, 	18.59, 	157, 	3.17
8.50, 	18.61, 	177, 	3.16
8.50, 	18.64, 	193, 	3.13
8.50, 	18.66, 	199, 	3.11
8.50, 	18.69, 	195, 	3.08
8.50, 	18.72, 	179, 	3.07
8.50, 	18.75, 	154, 	3.05
8.50, 	18.77, 	118, 	3.04
8.50, 	18.80, 	77, 	3.03
8.50, 	18.83, 	34, 	3.03
8.50, 	18.86, 	-13, 	3.04
8.50, 	18.89, 	-61, 	3.05
8.50, 	18.91, 	-106, 	3.06
8.50, 	18.94, 	-144, 	3.07
8.50, 	18.97, 	-173, 	3.09
8.50, 	19.00, 	-192, 	3.11
8.50, 	19.03, 	-200, 	3.14
8.50, 	19.06, 	-196, 	3.16
8.50, 	19.09, 	-181, 	3.18
8.50, 	19.12, 	-153, 	3.20
8.50, 	19.15, 	-117, 	3.21
8.50, 	19.17, 	-74, 	3.22
8.50, 	19.20, 	-28, 	3.22
8.50, 	19.23, 	21, 	3.21
8.50, 	19.26, 	71, 	3.20
8.50, 	19.29, 	117, 	3.18
8.50, 	19.32, 	153, 	3.17
8.50, 	19.34, 	174, 	3.16
8.50, 	19.37, 	191, 	3.13
8.50, 	19.40, 	199, 	3.11
8.50, 	19.42, 	196, 	3.09
8.50, 	19.45, 	182, 	3.07
8.50, 	19.48, 	157, 	3.05
8.50, 	19.51, 	124, 	3.04
8.50, 	19.54, 	83, 	3.03
8.50, 	19.56, 	41, 	3.03
8.50, 	19.59, 	-6, 	3.04
8.50, 	19.62, 	-55, 	3.05
8.50, 	19.65, 	-103, 	3.06
8.50, 	19.68, 	-142, 	3.07
8.50, 	19.71, 	-168, 	3.08
8.50, 	19.73, 	-189, 	3.11
8.50, 	19.76, 	-200, 	3.13
8.50, 	19.79, 	-198, 	3.16
8.50, 	19.82, 	-184, 	3.18
8.50, 	19.85, 	-159, 	3.20
8.50, 	19.88, 	-124, 	3.21
8.50, 	19.91, 	-80, 	3.22
8.50, 	19.94, 	-37, 	3.22
8.50, 	19.97, 	12, 	3.21
8.50, 	20.00, 	62, 	3.20
8.50, 	20.03, 	108, 	3.19
8.50, 	20.05, 	146, 	3.17
8.50, 	20.08, 	171, 	3.16
8.50, 	20.10, 	189, 	3.14
8.50, 	20.13, 	199, 	3.11
8.50, 	20.16, 	198, 	3.09
8.50, 	20.19, 	185, 	3.07
8.50, 	20.22, 	162, 	3.05
8.50, 	20.24, 	130, 	3.04
8.50, 	20.27, 	91, 	3.03
8.50, 	20.30, 	47, 	3.03
8.50, 	20.33, 	3, 	3.04
8.50, 	20.35, 	-44, 	3.04
8.50, 	20.38, 	-92, 	3.06
8.50, 	20.41, 	-133, 	3.07
8.50, 	20.44, 	-162, 	3.08
8.50, 	20.47, 	-186, 	3.10
8.50, 	20.49, 	-198, 	3.13
8.50, 	20.52, 	-199, 	3.15
8.50, 	20.55, 	-188, 	3.18
8.50, 	20.58, 	-166, 	3.20
8.50, 	20.61, 	-133, 	3.21
8.50, 	20.64, 	-92, 	3.22
8.50, 	20.67, 	-49, 	3.22
8.50, 	20.70, 	0, 	3.22
8.50, 	20.73, 	51, 	3.20
8.50, 	20.76, 	99, 	3.19
8.50, 	20.79, 	140, 	3.17
8.50, 	20.82, 	168, 	3.16
8.50, 	20.83, 	183, 	3.14
8.50, 	20.86, 	197, 	3.12
8.50, 	20.89, 	199, 	3.10
8.50, 	20.92, 	190, 	3.08
8.50, 	20.95, 	171, 	3.06
8.50, 	20.97, 	141, 	3.04
8.50, 	21.00, 	105, 	3.04
8.50, 	21.03, 	60, 	3.04
8.50, 	21.06, 	15, 	3.04
8.50, 	21.09, 	-32, 	3.04
8.50, 	21.12, 	-81, 	3.06
8.50, 	21.15, 	-125, 	3.07
8.50, 	21.17, 	-157, 	3.08
8.50, 	21.20, 	-181, 	3.10
8.50, 	21.23, 	-196, 	3.12
8.50, 	21.26, 	-200, 	3.15
8.50, 	21.29, 	-192, 	3.17
8.50, 	21.32, 	-172, 	3.19
8.50, 	21.34, 	-142, 	3.21
8.50, 	21.37, 	-102, 	3.22
8.50, 	21.40, 	-57, 	3.22
8.50, 	21.43, 	-10, 	3.22
8.50, 	21.46, 	39, 	3.21
8.50, 	21.49, 	88, 	3.19
8.50, 	21.52, 	130, 	3.18
8.50, 	21.55, 	161, 	3.17
8.50, 	21.57, 	180, 	3.15
8.50, 	21.60, 	195, 	3.12
8.50, 	21.62, 	199, 	3.10
8.50, 	21.65, 	192, 	3.08
8.50, 	21.68, 	175, 	3.06
8.50, 	21.71, 	146, 	3.04
8.50, 	21.74, 	111, 	3.04
8.50, 	21.77, 	67, 	3.03
8.50, 	21.79, 	22, 	3.03
8.50, 	21.82, 	-25, 	3.04
8.50, 	21.85, 	-73, 	3.05
8.50, 	21.88, 	-118, 	3.06
8.50, 	21.91, 	-153, 	3.07
8.50, 	21.93, 	-177, 	3.09
8.50, 	21.96, 	-195, 	3.12
8.50, 	21.99, 	-200, 	3.14
8.50, 	22.02, 	-194, 	3.17
8.50, 	22.05, 	-175, 	3.19
8.50, 	22.08, 	-147, 	3.21
8.50, 	22.11, 	-108, 	3.22
8.50, 	22.14, 	-64, 	3.22
8.50, 	22.17, 	-17, 	3.22
8.50, 	22.20, 	32, 	3.21
9.00, 	0.00, 	0, 	3.20
9.00, 	0.02, 	35, 	3.18
9.00, 	0.05, 	80, 	3.16
9.00, 	0.07, 	122, 	3.15
9.00, 	0.10, 	155, 	3.14
9.00, 	0.13, 	181, 	3.12
9.00, 	0.15, 	196, 	3.10
9.00, 	0.18, 	199, 	3.08
9.00, 	0.21, 	191, 	3.06
9.00, 	0.23, 	172, 	3.05
9.00, 	0.26, 	142, 	3.04
9.00, 	0.29, 	102, 	3.04
9.00, 	0.32, 	60, 	3.04
9.00, 	0.34, 	12, 	3.04
9.00, 	0.37, 	-38, 	3.05
9.00, 	0.40, 	-87, 	3.06
9.00, 	0.43, 	-131, 	3.08
9.00, 	0.45, 	-161, 	3.09
9.00, 	0.48, 	-184, 	3.10
9.00, 	0.51, 	-198, 	3.13
9.00, 	0.53, 	-200, 	3.15
9.00, 	0.56, 	-189, 	3.18
9.00, 	0.59, 	-166, 	3.19
9.00, 	0.62, 	-133, 	3.21
9.00, 	0.65, 	-91, 	3.22
9.00, 	0.67, 	-44, 	3.22
9.00, 	0.70, 	5, 	3.22
9.00, 	0.73, 	56, 	3.21
9.00, 	0.76, 	105, 	3.19
9.00, 	0.79, 	144, 	3.18
9.00, 	0.81, 	170, 	3.17
9.00, 	0.83, 	186, 	3.15
9.00, 	0.86, 	198, 	3.12
9.00, 	0.89, 	198, 	3.10
9.00, 	0.91, 	186, 	3.07
9.00, 	0.94, 	163, 	3.05
9.00, 	0.97, 	130, 	3.04
9.00, 	0.99, 	92, 	3.03
9.00, 	1.02, 	46, 	3.03
9.00, 	1.05, 	0, 	3.02
9.00, 	1.07, 	-50, 	3.04
9.00, 	1.10, 	-98, 	3.04
9.00, 	1.13, 	-139, 	3.06
9.00, 	1.16, 	-167, 	3.07
9.00, 	1.18, 	-188, 	3.09
9.00, 	1.21, 	-199, 	3.12
9.00, 	1.24, 	-198, 	3.15
9.00, 	1.27, 	-185, 	3.18
9.00, 	1.29, 	-160, 	3.20
9.00, 	1.32, 	-124, 	3.22
9.00, 	1.35, 	-80, 	3.24
9.00, 	1.38, 	-35, 	3.24
9.00, 	1.40, 	15, 	3.23
9.00, 	1.43, 	64, 	3.22
9.00, 	1.46, 	111, 	3.21
9.00, 	1.49, 	149, 	3.19
9.00, 	1.51, 	173, 	3.18
9.00, 	1.54, 	191, 	3.15
9.00, 	1.57, 	199, 	3.12
9.00, 	1.59, 	196, 	3.09
9.00, 	1.62, 	181, 	3.06
9.00, 	1.64, 	157, 	3.04
9.00, 	1.67, 	121, 	3.03
9.00, 	1.70, 	79, 	3.02
9.00, 	1.72, 	36, 	3.01
9.00, 	1.75, 	-12, 	3.01
9.00, 	1.78, 	-62, 	3.03
9.00, 	1.81, 	-109, 	3.04
9.00, 	1.84, 	-147, 	3.05
9.00, 	1.86, 	-173, 	3.07
9.00, 	1.89, 	-193, 	3.10
9.00, 	1.92, 	-200, 	3.13
9.00, 	1.95, 	-195, 	3.16
9.00, 	1.97, 	-177, 	3.20
9.00, 	2.00, 	-147, 	3.22
9.00, 	2.03, 	-110, 	3.24
9.00, 	2.06, 	-65, 	3.25
9.00, 	2.09, 	-16, 	3.25
9.00, 	2.11, 	35, 	3.24
9.00, 	2.14, 	86, 	3.23
9.00, 	2.17, 	131, 	3.21
9.00, 	2.20, 	162, 	3.19
9.00, 	2.22, 	180, 	3.17
9.00, 	2.24, 	195, 	3.14
9.00, 	2.27, 	199, 	3.11
9.00, 	2.30, 	192, 	3.08
9.00, 	2.33, 	174, 	3.05
9.00, 	2.35, 	144, 	3.03
9.00, 	2.38, 	106, 	3.01
9.00, 	2.41, 	62, 	3.01
9.00, 	2.43, 	17, 	3.01
9.00, 	2.46, 	-32, 	3.01
9.00, 	2.49, 	-80, 	3.03
9.00, 	2.52, 	-125, 	3.04
9.00, 	2.54, 	-158, 	3.05
9.00, 	2.57, 	-182, 	3.08
9.00, 	2.60, 	-198, 	3.11
9.00, 	2.63, 	-200, 	3.14
9.00, 	2.65, 	-190, 	3.18
9.00, 	2.68, 	-167, 	3.21
9.00, 	2.71, 	-136, 	3.24
9.00, 	2.74, 	-93, 	3.25
9.00, 	2.77, 	-48, 	3.26
9.00, 	2.79, 	-1, 	3.26
9.00, 	2.82, 	48, 	3.25
9.00, 	2.85, 	98, 	3.23
9.00, 	2.88, 	139, 	3.21
9.00, 	2.90, 	167, 	3.19
9.00, 	2.92, 	185, 	3.16
9.00, 	2.95, 	198, 	3.13
9.00, 	2.98, 	198, 	3.09
9.00, 	3.01, 	187, 	3.06
9.00, 	3.03, 	165, 	3.04
9.00, 	3.06, 	134, 	3.02
9.00, 	3.09, 	94, 	3.01
9.00, 	3.11, 	50, 	3.00
9.00, 	3.14, 	4, 	3.00
9.00, 	3.17, 	-44, 	3.01
9.00, 	3.19, 	-93, 	3.02
9.00, 	3.22, 	-134, 	3.04
9.00, 	3.25, 	-164, 	3.05
9.00, 	3.27, 	-187, 	3.08
9.00, 	3.30, 	-199, 	3.12
9.00, 	3.33, 	-199, 	3.16
9.00, 	3.36, 	-186, 	3.19
9.00, 	3.39, 	-162, 	3.22
9.00, 	3.41, 	-126, 	3.25
9.00, 	3.44, 	-84, 	3.26
9.00, 	3.47, 	-38, 	3.27
9.00, 	3.50, 	11, 	3.26
9.00, 	3.52, 	60, 	3.25
9.00, 	3.55, 	107, 	3.23
9.00, 	3.58, 	146, 	3.21
9.00, 	3.60, 	171, 	3.19
9.00, 	3.63, 	190, 	3.15
9.00, 	3.66, 	199, 	3.12
9.00, 	3.68, 	197, 	3.08
9.00, 	3.71, 	183, 	3.05
9.00, 	3.74, 	158, 	3.03
9.00, 	3.76, 	124, 	3.01
9.00, 	3.79, 	83, 	3.00
